raceId,driverId,lap,position,time,milliseconds
233,57,16,3,1:31.220,91220
233,22,9,5,1:31.369,91369
233,64,18,13,1:32.873,92873
233,22,8,5,1:31.336,91336
233,22,5,5,1:31.248,91248
233,64,20,13,1:32.598,92598
233,64,21,13,1:33.131,93131
233,64,22,13,1:32.813,92813
233,64,23,12,1:32.934,92934
233,64,24,12,1:35.553,95553
233,64,25,12,1:37.912,97912
233,64,26,12,1:36.360,96360
233,64,27,12,1:37.463,97463
233,64,28,12,1:43.315,103315
233,64,29,14,2:03.616,123616
233,64,30,14,1:37.190,97190
233,64,31,14,1:34.952,94952
233,64,32,14,1:35.856,95856
233,64,33,13,1:35.351,95351
233,64,34,13,1:34.609,94609
233,64,35,13,1:34.049,94049
233,64,36,13,1:33.621,93621
233,64,37,12,1:33.807,93807
233,64,38,12,1:34.834,94834
233,22,1,6,1:41.655,101655
233,22,2,6,1:31.757,91757
233,22,3,5,1:31.783,91783
233,22,4,5,1:31.132,91132
233,22,6,5,1:31.452,91452
233,44,3,14,1:33.610,93610
233,22,7,5,1:31.245,91245
233,44,1,16,1:46.981,106981
233,57,46,3,1:31.613,91613
233,57,47,3,1:31.900,91900
233,57,48,3,1:31.073,91073
233,57,49,3,1:30.930,90930
233,57,50,3,1:31.426,91426
233,57,51,3,1:31.877,91877
233,57,52,3,1:32.730,92730
233,57,53,3,1:32.297,92297
233,57,54,3,1:32.114,92114
233,57,55,3,1:31.328,91328
233,57,56,3,1:30.794,90794
233,57,57,3,1:32.350,92350
233,57,58,3,1:31.751,91751
233,57,59,3,1:31.841,91841
233,57,60,3,1:32.091,92091
233,57,61,3,1:33.399,93399
233,14,1,10,1:44.314,104314
233,14,2,10,1:32.762,92762
233,14,3,9,1:31.901,91901
233,14,4,9,1:32.013,92013
233,14,5,9,1:31.790,91790
233,14,6,8,1:31.987,91987
233,14,7,8,1:31.683,91683
233,57,45,3,1:50.197,110197
233,57,44,2,1:37.155,97155
233,57,43,2,1:30.788,90788
233,57,42,2,1:30.531,90531
233,57,18,3,1:31.401,91401
233,44,2,15,1:33.529,93529
233,57,19,3,1:31.135,91135
233,57,20,3,1:31.137,91137
233,57,21,3,1:30.954,90954
233,57,22,3,1:31.300,91300
233,57,23,3,1:31.201,91201
233,57,24,2,1:31.322,91322
233,57,25,2,1:31.017,91017
233,57,26,2,1:31.308,91308
233,57,27,3,1:38.243,98243
233,14,8,8,1:31.550,91550
233,57,28,4,1:49.947,109947
233,57,30,4,1:31.334,91334
233,57,31,4,1:31.647,91647
233,57,33,3,1:31.163,91163
233,57,34,2,1:31.202,91202
233,57,35,2,1:31.221,91221
233,57,36,2,1:31.199,91199
233,57,37,2,1:31.718,91718
233,57,38,2,1:30.828,90828
233,57,39,2,1:32.229,92229
233,57,40,2,1:32.214,92214
233,57,41,2,1:31.103,91103
233,57,29,4,1:31.229,91229
233,14,9,8,1:31.621,91621
233,57,32,3,1:31.616,91616
233,14,11,8,1:31.887,91887
233,14,39,5,1:31.527,91527
233,14,40,5,1:31.558,91558
233,14,41,5,1:38.046,98046
233,14,42,6,1:53.118,113118
233,14,43,6,1:31.952,91952
233,14,44,6,1:31.456,91456
233,14,45,5,1:31.462,91462
233,14,46,5,1:31.399,91399
233,14,47,5,1:31.535,91535
233,14,48,5,1:31.624,91624
233,14,49,5,1:31.282,91282
233,14,50,5,1:31.358,91358
233,14,51,5,1:31.552,91552
233,14,53,5,1:31.954,91954
233,14,54,5,1:31.945,91945
233,14,55,5,1:32.617,92617
233,14,56,5,1:31.937,91937
233,14,57,5,1:31.677,91677
233,14,58,5,1:31.871,91871
233,14,61,5,1:32.654,92654
233,14,10,8,1:31.623,91623
233,14,59,5,1:31.839,91839
233,14,60,5,1:31.841,91841
233,14,38,6,1:31.547,91547
233,14,37,6,1:32.699,92699
233,14,52,5,1:31.681,91681
233,14,35,6,1:31.908,91908
233,14,14,8,1:31.703,91703
233,14,15,8,1:31.849,91849
233,14,36,6,1:32.363,92363
233,14,13,8,1:31.445,91445
233,14,12,8,1:31.663,91663
233,14,16,8,1:31.861,91861
233,14,17,7,1:32.007,92007
233,14,19,7,1:31.640,91640
233,14,20,6,1:31.522,91522
233,14,21,6,1:31.510,91510
233,14,22,6,1:31.492,91492
233,14,23,6,1:38.048,98048
233,14,24,7,1:50.085,110085
233,14,18,7,1:31.439,91439
233,14,34,6,1:31.721,91721
233,14,26,7,1:31.447,91447
233,14,27,6,1:31.609,91609
233,14,28,6,1:31.609,91609
233,14,29,6,1:31.551,91551
233,14,30,6,1:31.815,91815
233,14,33,6,1:33.027,93027
233,14,31,6,1:31.548,91548
233,14,25,7,1:31.683,91683
233,14,32,6,1:31.574,91574
346,153,2,15,1:41.083,101083
346,153,13,11,1:37.680,97680
346,153,12,14,1:38.313,98313
346,153,11,15,1:38.392,98392
346,153,10,15,1:38.258,98258
346,153,9,15,1:38.503,98503
346,153,8,15,1:38.561,98561
346,153,7,15,1:38.962,98962
346,153,1,15,1:51.481,111481
346,153,5,15,1:39.030,99030
346,153,4,15,1:39.524,99524
346,153,3,15,1:39.616,99616
346,153,14,9,1:37.548,97548
346,67,52,12,1:32.980,92980
346,153,6,15,1:38.850,98850
346,153,21,7,1:36.761,96761
346,153,16,5,1:37.365,97365
346,153,17,5,1:37.618,97618
346,153,18,6,1:37.836,97836
346,153,19,7,1:37.971,97971
346,153,20,7,1:36.924,96924
346,153,22,7,1:36.915,96915
346,153,23,7,1:36.990,96990
346,153,24,7,1:36.285,96285
346,153,25,7,1:36.867,96867
346,153,26,7,1:36.305,96305
346,153,27,7,1:36.049,96049
346,153,28,9,1:53.679,113679
346,153,29,12,1:57.593,117593
346,153,30,11,2:17.374,137374
346,153,15,9,1:37.540,97540
346,67,51,12,1:34.691,94691
346,67,33,15,1:37.633,97633
346,67,49,13,1:33.685,93685
346,67,29,13,1:39.116,99116
346,67,28,13,1:54.713,114713
346,67,27,14,1:38.342,98342
346,67,26,15,1:37.125,97125
346,67,25,15,1:37.516,97516
346,67,24,15,1:37.390,97390
346,67,30,13,2:06.712,126712
346,67,23,15,1:37.697,97697
346,67,21,15,1:37.884,97884
346,67,20,15,1:37.564,97564
346,67,19,15,1:37.329,97329
346,153,31,11,1:38.393,98393
346,67,18,16,1:37.014,97014
346,67,17,16,1:56.664,116664
346,67,22,15,1:38.052,98052
346,67,50,12,1:34.324,94324
346,67,31,12,1:38.555,98555
346,67,34,16,1:37.730,97730
346,67,48,13,1:34.101,94101
346,67,47,13,1:34.278,94278
346,67,46,13,1:34.671,94671
346,67,45,13,1:34.826,94826
346,67,44,14,1:34.510,94510
346,67,43,14,1:34.365,94365
346,67,32,15,1:41.039,101039
346,67,42,14,1:34.773,94773
346,67,40,15,1:35.287,95287
346,67,39,15,1:35.187,95187
346,67,38,16,1:35.371,95371
346,67,37,16,1:34.983,94983
346,67,36,16,1:35.485,95485
346,67,35,16,1:35.937,95937
346,67,41,14,1:34.789,94789
346,153,32,11,1:38.239,98239
346,15,25,18,1:43.523,103523
346,153,34,12,1:36.616,96616
346,15,28,18,2:10.590,130590
346,15,29,18,2:26.690,146690
346,15,30,17,1:39.890,99890
346,15,31,17,1:44.540,104540
346,15,32,17,1:40.875,100875
346,15,33,17,1:37.885,97885
346,15,34,17,1:37.446,97446
346,15,35,17,1:37.258,97258
346,15,36,17,1:37.517,97517
346,15,37,17,1:37.163,97163
346,15,38,17,1:36.945,96945
346,15,39,17,1:37.105,97105
346,15,40,17,1:36.952,96952
346,15,41,17,1:37.197,97197
346,15,42,17,1:36.988,96988
346,15,43,17,1:37.025,97025
346,15,44,17,1:36.519,96519
346,5,6,18,1:41.524,101524
346,67,16,9,1:41.425,101425
346,5,5,17,1:40.686,100686
346,5,4,17,1:40.919,100919
346,5,3,17,1:41.210,101210
346,5,2,17,1:41.947,101947
346,15,27,18,1:49.022,109022
346,5,1,17,1:52.611,112611
346,15,50,16,1:38.311,98311
346,15,49,16,1:37.806,97806
346,15,48,16,1:36.975,96975
346,15,47,16,1:36.795,96795
346,15,46,16,1:37.876,97876
346,15,45,16,1:36.602,96602
346,15,51,16,1:37.708,97708
346,15,26,18,1:59.585,119585
346,15,24,17,1:38.436,98436
346,15,23,17,1:38.577,98577
346,15,4,16,1:40.958,100958
346,15,3,16,1:41.199,101199
346,15,2,16,1:41.677,101677
346,15,1,16,1:52.198,112198
346,153,44,11,1:34.050,94050
346,153,43,11,1:33.748,93748
346,15,5,16,1:40.795,100795
346,153,42,11,1:34.005,94005
346,153,40,11,1:35.894,95894
346,153,39,12,1:34.887,94887
346,153,38,12,1:35.514,95514
346,153,37,12,1:35.869,95869
346,153,36,12,1:35.369,95369
346,153,35,12,1:35.224,95224
346,153,41,11,1:34.088,94088
346,153,33,11,1:36.104,96104
346,15,6,16,1:40.675,100675
346,15,8,16,1:40.166,100166
346,15,22,17,1:39.112,99112
346,15,21,17,1:39.197,99197
346,15,20,17,1:39.157,99157
346,15,19,17,1:39.621,99621
346,15,18,18,1:40.123,100123
346,15,17,17,1:39.245,99245
346,15,7,16,1:40.189,100189
346,15,16,17,1:40.190,100190
346,15,14,17,1:39.388,99388
346,15,13,17,1:39.381,99381
346,15,12,17,1:39.705,99705
346,15,11,17,1:39.830,99830
346,15,10,17,1:41.173,101173
346,15,9,16,1:40.236,100236
346,15,15,17,1:39.349,99349
346,67,15,7,1:37.605,97605
346,16,42,7,1:34.337,94337
346,67,13,10,1:37.906,97906
346,16,15,5,1:41.379,101379
346,16,16,14,1:57.162,117162
346,16,17,13,1:36.735,96735
346,16,18,13,1:36.331,96331
346,16,19,12,1:36.802,96802
346,16,20,12,1:36.315,96315
346,16,21,12,1:36.605,96605
346,16,22,12,1:36.049,96049
346,16,23,12,1:36.196,96196
346,16,24,12,1:35.837,95837
346,16,25,12,1:36.508,96508
346,16,26,11,1:36.578,96578
346,808,31,10,1:38.555,98555
346,16,27,11,1:35.077,95077
346,16,28,10,1:53.112,113112
346,16,29,9,1:44.999,104999
346,16,30,8,2:21.129,141129
346,16,45,7,1:34.837,94837
346,16,44,7,1:34.379,94379
346,16,43,7,1:34.388,94388
346,16,41,7,1:34.471,94471
346,16,40,7,1:35.132,95132
346,16,39,7,1:35.085,95085
346,16,14,5,1:37.083,97083
346,16,38,7,1:35.313,95313
346,16,36,7,1:34.904,94904
346,16,35,7,1:35.014,95014
346,16,34,7,1:35.680,95680
346,16,33,7,1:35.568,95568
346,16,32,7,1:37.281,97281
346,16,31,8,1:37.992,97992
346,16,37,7,1:34.772,94772
346,16,13,6,1:36.962,96962
346,16,12,8,1:37.531,97531
346,16,11,9,1:37.829,97829
346,808,44,15,1:32.788,92788
346,808,43,15,1:33.248,93248
346,808,42,15,1:34.891,94891
346,808,41,15,1:53.693,113693
346,808,40,14,1:40.514,100514
346,808,39,11,1:34.797,94797
346,808,45,14,1:36.539,96539
346,808,38,11,1:35.277,95277
346,808,36,10,1:35.324,95324
346,808,35,10,1:35.075,95075
346,808,34,10,1:35.527,95527
346,808,33,10,1:36.100,96100
346,808,32,10,1:38.094,98094
346,5,7,18,1:40.476,100476
346,808,37,11,1:37.231,97231
346,16,46,7,1:34.537,94537
346,808,46,14,1:33.894,93894
346,808,48,14,1:33.024,93024
346,16,10,10,1:38.398,98398
346,16,9,10,1:38.312,98312
346,16,8,10,1:38.402,98402
346,16,7,10,1:38.769,98769
346,16,6,10,1:38.290,98290
346,16,5,10,1:39.023,99023
346,808,47,14,1:35.388,95388
346,16,4,10,1:39.103,99103
346,16,2,10,1:39.105,99105
346,16,1,10,1:49.899,109899
346,808,52,13,1:32.484,92484
346,808,51,13,1:32.600,92600
346,808,50,13,1:33.248,93248
346,808,49,14,1:33.790,93790
346,16,3,10,1:39.187,99187
346,67,14,8,1:37.179,97179
346,16,47,7,1:34.755,94755
346,16,49,7,1:35.330,95330
346,24,34,14,1:35.605,95605
346,24,35,14,1:35.264,95264
346,24,36,14,1:35.376,95376
346,24,37,14,1:35.535,95535
346,24,38,14,1:35.100,95100
346,24,39,13,1:34.877,94877
346,24,40,12,1:34.904,94904
346,24,41,12,1:34.535,94535
346,24,42,12,1:34.084,94084
346,24,43,12,1:34.087,94087
346,24,44,12,1:34.109,94109
346,24,45,11,1:34.333,94333
346,24,46,11,1:34.410,94410
346,24,47,11,1:34.109,94109
346,24,48,11,1:34.051,94051
346,24,49,11,1:35.592,95592
346,24,50,11,1:34.488,94488
346,67,12,13,1:38.207,98207
346,67,11,14,1:38.238,98238
346,67,10,14,1:38.368,98368
346,67,9,14,1:38.618,98618
346,67,8,14,1:38.509,98509
346,67,7,14,1:38.765,98765
346,24,33,14,1:36.509,96509
346,67,6,14,1:38.809,98809
346,67,4,14,1:39.260,99260
346,67,3,14,1:39.746,99746
346,67,2,14,1:40.430,100430
346,67,1,14,1:51.352,111352
346,24,52,11,1:34.344,94344
346,24,51,11,1:34.018,94018
346,67,5,14,1:39.092,99092
346,24,32,14,1:38.124,98124
346,24,31,15,1:37.169,97169
346,24,30,16,1:45.517,105517
346,24,11,16,1:38.710,98710
346,24,10,16,1:39.139,99139
346,24,9,17,1:40.304,100304
346,24,8,17,1:40.098,100098
346,24,7,17,1:40.064,100064
346,24,6,17,1:40.471,100471
346,24,12,16,1:38.760,98760
346,24,5,18,1:40.500,100500
346,24,3,18,1:41.111,101111
346,24,2,18,1:41.572,101572
346,24,1,19,1:53.706,113706
346,16,52,8,1:35.087,95087
346,16,51,8,1:35.969,95969
346,16,50,7,1:34.589,94589
346,24,4,18,1:40.856,100856
346,16,48,7,1:35.005,95005
346,24,13,16,1:38.193,98193
346,24,15,16,1:38.648,98648
346,24,29,17,2:01.579,121579
346,24,28,15,1:57.524,117524
346,24,27,13,1:38.185,98185
346,24,26,14,1:37.163,97163
346,24,25,14,1:37.630,97630
346,24,24,14,1:37.038,97038
346,24,14,16,1:38.622,98622
346,24,23,14,1:37.630,97630
346,24,21,14,1:38.177,98177
346,24,20,14,1:38.002,98002
346,24,19,14,1:37.745,97745
346,24,18,15,1:38.023,98023
346,24,17,15,1:38.153,98153
346,24,16,16,1:38.836,98836
346,24,22,14,1:38.080,98080
346,5,8,18,1:40.027,100027
346,37,13,9,1:40.743,100743
346,5,10,18,1:40.281,100281
346,155,10,9,1:38.053,98053
346,155,11,8,1:38.006,98006
346,155,12,10,1:41.354,101354
346,155,13,14,1:54.366,114366
346,155,14,13,1:35.939,95939
346,155,15,13,1:36.648,96648
346,155,16,11,1:36.456,96456
346,155,17,10,1:36.338,96338
346,155,18,10,1:36.300,96300
346,155,19,9,1:37.012,97012
346,155,20,9,1:36.680,96680
346,155,21,9,1:36.535,96535
346,155,22,9,1:36.362,96362
346,155,23,9,1:36.260,96260
346,155,24,9,1:36.232,96232
346,155,25,9,1:36.555,96555
346,155,26,9,1:36.341,96341
346,155,40,6,1:35.002,95002
346,155,39,6,1:35.176,95176
346,155,38,6,1:35.449,95449
346,155,37,6,1:34.802,94802
346,155,36,6,1:35.107,95107
346,155,35,6,1:35.020,95020
346,155,9,9,1:38.168,98168
346,155,34,6,1:35.599,95599
346,155,32,6,1:36.902,96902
346,155,31,6,1:37.667,97667
346,155,30,6,2:21.904,141904
346,155,29,7,1:51.806,111806
346,155,28,7,1:50.899,110899
346,155,27,9,1:36.345,96345
346,155,33,6,1:35.860,95860
346,155,8,9,1:38.471,98471
346,155,7,9,1:38.371,98371
346,155,6,9,1:38.439,98439
346,37,16,13,1:38.599,98599
346,37,15,15,1:36.810,96810
346,37,14,15,1:54.338,114338
346,37,12,9,1:37.793,97793
346,37,11,11,1:37.748,97748
346,37,10,11,1:38.442,98442
346,37,17,12,1:36.743,96743
346,37,9,11,1:38.075,98075
346,37,7,11,1:38.363,98363
346,37,6,11,1:38.685,98685
346,37,5,11,1:38.925,98925
346,37,4,11,1:39.004,99004
346,37,3,11,1:39.375,99375
346,37,2,11,1:39.714,99714
346,37,8,11,1:38.392,98392
346,155,41,6,1:34.482,94482
346,37,18,12,1:36.822,96822
346,37,20,11,1:36.447,96447
346,155,5,9,1:38.676,98676
346,155,4,9,1:38.828,98828
346,155,3,9,1:39.056,99056
346,155,2,9,1:39.214,99214
346,155,1,9,1:48.395,108395
346,37,29,16,1:47.685,107685
346,37,19,11,1:36.534,96534
346,37,28,16,1:47.723,107723
346,37,26,13,1:43.498,103498
346,37,25,11,1:37.004,97004
346,37,24,11,1:36.471,96471
346,37,23,11,1:35.883,95883
346,37,22,11,1:36.205,96205
346,37,21,11,1:36.159,96159
346,37,27,16,2:01.831,121831
346,37,1,11,1:50.472,110472
346,155,42,6,1:34.228,94228
346,155,44,6,1:33.928,93928
346,10,29,19,2:26.418,146418
346,10,30,18,1:43.888,103888
346,10,31,18,1:42.996,102996
346,10,32,18,1:38.961,98961
346,10,33,18,1:38.202,98202
346,10,34,18,1:37.479,97479
346,10,35,18,1:37.424,97424
346,10,36,18,1:37.306,97306
346,10,37,18,1:37.147,97147
346,10,38,18,1:36.815,96815
346,10,39,18,1:37.194,97194
346,10,40,18,1:37.086,97086
346,10,41,18,1:37.551,97551
346,10,42,18,1:37.049,97049
346,10,43,18,1:36.967,96967
346,10,44,18,1:36.773,96773
346,10,45,17,1:38.296,98296
346,810,9,23,2:06.607,126607
346,810,8,20,1:40.685,100685
346,810,7,20,1:40.641,100641
346,810,6,20,1:40.794,100794
346,810,5,20,1:41.066,101066
346,810,4,20,1:41.454,101454
346,10,28,19,2:10.146,130146
346,810,3,20,1:41.665,101665
346,810,1,20,1:54.105,114105
346,10,50,18,1:38.154,98154
346,10,49,18,1:36.415,96415
346,10,48,18,1:36.575,96575
346,10,47,18,1:36.926,96926
346,10,46,18,1:38.599,98599
346,810,2,20,1:42.528,102528
346,10,27,19,1:48.830,108830
346,10,26,19,1:38.772,98772
346,10,25,19,1:57.874,117874
346,10,6,19,1:40.631,100631
346,10,5,19,1:40.751,100751
346,10,4,19,1:41.285,101285
346,10,3,19,1:41.397,101397
346,10,2,19,1:42.941,102941
346,10,1,18,1:53.196,113196
346,10,7,19,1:40.537,100537
346,155,52,6,1:33.558,93558
346,155,50,6,1:33.646,93646
346,155,49,6,1:34.854,94854
346,155,48,6,1:34.685,94685
346,155,47,6,1:34.081,94081
346,155,46,6,1:34.216,94216
346,155,45,6,1:34.217,94217
346,155,51,6,1:34.089,94089
346,155,43,6,1:33.794,93794
346,10,8,19,1:40.185,100185
346,10,10,19,1:40.217,100217
346,10,24,19,1:43.439,103439
346,10,23,18,1:38.764,98764
346,10,22,18,1:38.971,98971
346,10,21,19,1:39.190,99190
346,10,20,19,1:39.221,99221
346,10,19,20,1:39.262,99262
346,10,9,19,1:40.475,100475
346,10,18,20,1:39.237,99237
346,10,16,20,1:39.454,99454
346,10,15,20,1:39.561,99561
346,10,14,20,1:39.726,99726
346,10,13,20,1:40.583,100583
346,10,12,19,1:40.076,100076
346,10,11,19,1:40.229,100229
346,10,17,20,1:39.179,99179
346,5,9,18,1:40.177,100177
346,29,50,20,1:38.309,98309
346,29,48,20,1:39.659,99659
346,5,47,17,1:36.281,96281
346,5,48,17,1:36.251,96251
346,5,49,17,1:36.822,96822
346,5,50,17,1:37.057,97057
346,5,51,17,1:37.652,97652
346,812,1,21,1:55.194,115194
346,812,2,21,1:43.268,103268
346,812,3,21,1:42.657,102657
346,812,4,21,1:42.385,102385
346,812,5,21,1:42.075,102075
346,812,6,21,1:42.159,102159
346,812,7,21,1:41.875,101875
346,812,8,21,1:41.850,101850
346,812,9,21,1:42.877,102877
346,812,10,21,1:42.004,102004
346,812,11,21,1:41.176,101176
346,812,12,21,1:41.781,101781
346,812,26,21,1:46.759,106759
346,812,25,21,1:44.581,104581
346,812,24,21,1:40.018,100018
346,812,23,21,2:03.668,123668
346,812,22,21,1:46.184,106184
346,812,21,21,1:40.974,100974
346,5,46,17,1:37.343,97343
346,812,20,21,1:44.973,104973
346,812,18,22,1:41.111,101111
346,812,17,22,1:41.207,101207
346,812,16,22,1:43.939,103939
346,812,15,21,1:41.417,101417
346,812,14,21,1:41.602,101602
346,812,13,21,1:41.385,101385
346,812,19,22,1:41.310,101310
346,5,45,18,1:38.355,98355
346,5,44,19,1:36.498,96498
346,5,43,19,1:36.841,96841
346,5,24,20,1:37.698,97698
346,5,23,20,2:08.012,128012
346,5,22,19,1:42.843,102843
346,5,21,18,1:39.227,99227
346,5,20,18,1:39.146,99146
346,5,19,18,1:39.526,99526
346,5,25,20,1:37.843,97843
346,5,18,19,1:39.449,99449
346,5,16,18,1:39.456,99456
346,5,15,19,1:40.185,100185
346,5,14,18,1:39.331,99331
346,5,13,18,1:39.554,99554
346,5,12,18,1:39.761,99761
346,5,11,18,1:39.958,99958
346,5,17,19,1:39.718,99718
346,812,27,21,1:47.868,107868
346,5,26,20,1:37.764,97764
346,5,28,20,2:09.450,129450
346,5,42,19,1:36.658,96658
346,5,41,19,1:36.927,96927
346,5,40,19,1:37.874,97874
346,5,39,19,1:36.980,96980
346,5,38,19,1:36.957,96957
346,5,37,19,1:36.952,96952
346,5,27,20,1:46.430,106430
346,5,36,19,1:37.041,97041
346,5,34,19,1:37.584,97584
346,5,33,19,1:38.373,98373
346,5,32,19,1:38.603,98603
346,5,31,19,1:39.871,99871
346,5,30,19,1:47.297,107297
346,5,29,20,2:25.644,145644
346,5,35,19,1:38.546,98546
346,29,49,20,1:38.719,98719
346,812,28,21,1:43.779,103779
346,812,30,20,1:42.913,102913
346,29,17,23,1:43.382,103382
346,29,18,23,1:43.717,103717
346,29,19,23,1:41.898,101898
346,29,20,22,1:48.662,108662
346,29,21,22,2:04.967,124967
346,29,22,22,1:40.836,100836
346,29,23,22,1:41.095,101095
346,29,24,22,1:40.912,100912
346,29,25,22,1:41.893,101893
346,29,26,22,1:46.925,106925
346,29,27,22,1:45.460,105460
346,29,28,22,1:42.900,102900
346,29,29,22,1:48.260,108260
346,29,30,21,1:43.139,103139
346,29,31,21,1:41.172,101172
346,29,32,21,1:41.804,101804
346,29,33,21,1:40.295,100295
346,29,47,20,1:44.253,104253
346,29,46,20,1:43.227,103227
346,29,45,20,1:40.394,100394
346,29,44,21,1:39.047,99047
346,29,43,21,1:39.025,99025
346,29,42,21,1:41.881,101881
346,29,16,23,1:42.059,102059
346,29,41,21,1:39.008,99008
346,29,39,21,1:40.434,100434
346,29,38,21,1:39.035,99035
346,29,37,21,1:39.628,99628
346,29,36,21,1:39.233,99233
346,29,35,21,1:39.592,99592
346,29,34,21,1:39.633,99633
346,29,40,21,1:39.498,99498
346,29,15,23,1:43.514,103514
346,29,14,23,1:44.654,104654
346,29,13,22,1:41.851,101851
346,812,44,20,1:39.127,99127
346,812,43,20,1:40.060,100060
346,812,42,20,1:40.056,100056
346,812,41,20,1:38.981,98981
346,812,40,20,1:38.798,98798
346,812,39,20,1:40.704,100704
346,812,45,19,1:39.218,99218
346,812,38,20,1:39.371,99371
346,812,36,20,1:39.525,99525
346,812,35,20,1:39.710,99710
346,812,34,20,1:40.309,100309
346,812,33,20,1:39.952,99952
346,812,32,20,1:41.009,101009
346,812,31,20,1:41.172,101172
346,812,37,20,1:39.441,99441
346,812,29,21,1:59.296,119296
346,812,46,19,1:41.698,101698
346,812,48,19,1:40.846,100846
346,29,12,22,1:42.417,102417
346,29,11,22,1:42.355,102355
346,29,10,22,1:42.255,102255
346,29,9,22,1:42.773,102773
346,29,8,23,1:42.854,102854
346,29,7,22,1:42.495,102495
346,812,47,19,1:44.050,104050
346,29,6,22,1:42.542,102542
346,29,4,22,1:43.123,103123
346,29,3,22,1:43.495,103495
346,29,2,22,1:43.839,103839
346,29,1,22,1:55.630,115630
346,812,50,19,1:38.832,98832
346,812,49,19,1:41.094,101094
346,29,5,22,1:43.109,103109
346,808,30,10,2:19.496,139496
346,807,50,10,1:34.837,94837
346,808,28,12,1:53.768,113768
346,3,23,4,1:36.246,96246
346,3,24,4,1:36.210,96210
346,3,25,4,1:36.180,96180
346,3,26,4,1:35.920,95920
346,3,27,3,1:35.729,95729
346,3,28,3,1:48.077,108077
346,3,29,3,1:58.849,118849
346,3,30,3,2:24.473,144473
346,3,31,3,1:37.807,97807
346,3,32,3,1:35.248,95248
346,3,33,3,1:35.598,95598
346,3,34,3,1:35.368,95368
346,3,35,3,1:35.119,95119
346,3,36,3,1:35.176,95176
346,3,37,3,1:34.826,94826
346,3,38,3,1:34.990,94990
346,3,39,3,1:34.759,94759
346,20,1,24,2:45.709,165709
346,3,52,3,1:33.640,93640
346,3,51,3,1:33.189,93189
346,3,50,3,1:32.952,92952
346,3,49,3,1:33.078,93078
346,3,48,3,1:33.936,93936
346,3,22,4,1:36.006,96006
346,3,47,3,1:35.090,95090
346,3,45,3,1:33.657,93657
346,3,44,3,1:33.748,93748
346,3,43,3,1:33.933,93933
346,3,42,3,1:33.813,93813
346,3,41,3,1:34.067,94067
346,3,40,3,1:34.549,94549
346,3,46,3,1:33.995,93995
346,3,21,5,1:35.923,95923
346,3,20,5,1:35.819,95819
346,3,19,5,1:35.871,95871
346,30,52,9,1:35.332,95332
346,30,51,9,1:34.943,94943
346,30,50,9,1:35.123,95123
346,30,49,9,1:34.924,94924
346,30,48,9,1:34.554,94554
346,30,47,9,1:34.171,94171
346,3,1,4,1:44.737,104737
346,30,46,9,1:34.444,94444
346,30,44,9,1:34.679,94679
346,30,43,9,1:34.724,94724
346,30,42,9,1:34.227,94227
346,30,41,9,1:34.278,94278
346,30,40,9,1:36.145,96145
346,30,39,8,1:34.842,94842
346,30,45,9,1:34.309,94309
346,20,2,24,1:57.568,117568
346,3,2,4,1:38.852,98852
346,3,4,4,1:38.953,98953
346,3,18,5,1:36.928,96928
346,3,17,6,1:37.257,97257
346,3,16,6,1:53.872,113872
346,3,15,3,1:40.012,100012
346,3,14,3,1:35.574,95574
346,3,13,3,1:36.501,96501
346,3,3,4,1:38.291,98291
346,3,12,4,1:36.995,96995
346,3,10,4,1:37.753,97753
346,3,9,4,1:37.958,97958
346,3,8,4,1:38.448,98448
346,3,7,4,1:38.519,98519
346,3,6,4,1:38.495,98495
346,3,5,4,1:39.346,99346
346,3,11,4,1:37.175,97175
346,30,38,8,1:35.387,95387
346,20,3,24,1:37.852,97852
346,20,5,24,1:37.592,97592
346,20,42,8,1:33.977,93977
346,20,43,8,1:34.395,94395
346,20,44,8,1:34.487,94487
346,20,45,8,1:34.627,94627
346,20,46,8,1:34.568,94568
346,20,47,8,1:34.679,94679
346,20,48,8,1:34.781,94781
346,20,49,8,1:35.520,95520
346,20,50,8,1:34.790,94790
346,20,51,7,1:34.355,94355
346,20,52,7,1:31.967,91967
346,17,1,1,1:42.360,102360
346,17,2,1,1:37.659,97659
346,17,3,1,1:37.113,97113
346,17,4,1,1:37.282,97282
346,17,5,1,1:37.056,97056
346,17,6,1,1:36.617,96617
346,17,20,1,1:35.194,95194
346,17,19,1,1:35.301,95301
346,17,18,1,1:52.779,112779
346,17,17,1,1:40.013,100013
346,17,16,1,1:35.881,95881
346,17,15,1,1:35.712,95712
346,20,41,8,1:33.387,93387
346,17,14,1,1:35.619,95619
346,17,12,1,1:35.900,95900
346,17,11,1,1:36.091,96091
346,17,10,1,1:36.117,96117
346,17,9,1,1:36.258,96258
346,17,8,1,1:36.603,96603
346,17,7,1,1:36.410,96410
346,17,13,1,1:35.758,95758
346,20,40,8,1:35.054,95054
346,20,39,9,1:34.059,94059
346,20,38,9,1:34.999,94999
346,20,19,21,1:36.217,96217
346,20,18,21,1:36.148,96148
346,20,17,21,1:36.408,96408
346,20,16,21,1:36.610,96610
346,20,15,22,1:36.344,96344
346,20,14,22,1:36.725,96725
346,20,20,20,1:36.011,96011
346,20,13,23,1:36.853,96853
346,20,11,23,1:36.818,96818
346,20,10,23,1:37.112,97112
346,20,9,24,1:36.839,96839
